date,product_id,region,category,weather_condition,daily_sales,price,promotion
2023-02-23,P0020,West,Electronics,Cloudy,31,39.06,1
2023-02-23,P0001,South,Furniture,Snowy,103,75.78,0
2023-02-23,P0002,East,Electronics,Rainy,105,19.66,1
2023-02-23,P0003,South,Electronics,Sunny,376,51.06,0
2023-02-23,P0004,West,Electronics,Snowy,134,77.46,1
2023-02-23,P0005,West,Groceries,Snowy,150,12.42,0
2023-02-23,P0006,South,Electronics,Rainy,30,57.25,1
2023-02-23,P0007,West,Toys,Sunny,243,95.63,1
2023-02-23,P0008,North,Groceries,Snowy,39,34.48,0
2023-02-23,P0009,South,Clothing,Snowy,402,60.45,0
2023-02-23,P0010,East,Clothing,Cloudy,338,88.35,0
2023-02-23,P0011,East,Furniture,Snowy,280,41.24,1
2023-02-23,P0012,West,Clothing,Rainy,169,92.51,0
2023-02-23,P0013,West,Clothing,Sunny,112,41.91,0
2023-02-23,P0014,West,Toys,Sunny,15,90.79,0
2023-02-23,P0015,South,Toys,Sunny,165,13.21,1
2023-02-23,P0016,East,Clothing,Sunny,147,94.03,1
2023-02-23,P0017,East,Groceries,Sunny,81,35.23,0
2023-02-23,P0018,South,Toys,Rainy,222,58.28,0
2023-02-23,P0019,East,Electronics,Snowy,178,73.02,1
2023-02-23,P0020,East,Electronics,Cloudy,45,25.22,1
2023-02-24,P0001,East,Electronics,Snowy,62,36.88,0
2023-02-24,P0002,South,Toys,Sunny,33,12.2,0
2023-02-24,P0003,South,Furniture,Rainy,298,29.13,1
2023-02-24,P0004,West,Clothing,Rainy,116,73.06,1
2023-02-24,P0005,North,Electronics,Sunny,52,35.49,0
2023-02-24,P0006,North,Electronics,Rainy,88,30.81,0
2023-02-24,P0007,South,Furniture,Sunny,157,80.4,0
2023-02-24,P0008,West,Clothing,Snowy,241,70.89,1
2023-02-24,P0009,East,Groceries,Cloudy,70,32.9,0
2023-02-24,P0010,West,Clothing,Sunny,9,61.94,0
2023-02-24,P0011,North,Groceries,Cloudy,97,12.03,0
2023-02-24,P0012,South,Electronics,Sunny,211,17.62,1
2023-02-24,P0013,West,Groceries,Rainy,117,45.29,1
2023-02-24,P0014,West,Electronics,Rainy,47,86.26,1
2023-02-24,P0015,North,Electronics,Rainy,230,69.04,1
2023-02-24,P0016,West,Electronics,Cloudy,27,47.66,1
2023-02-24,P0017,South,Clothing,Sunny,139,49.79,0
2023-02-24,P0018,West,Groceries,Cloudy,228,56.41,1
2023-02-24,P0019,South,Toys,Snowy,215,73.96,0
2023-02-24,P0020,East,Clothing,Snowy,226,95.03,1
2023-02-24,P0001,North,Groceries,Sunny,289,71.76,1
2023-02-24,P0002,South,Toys,Sunny,37,95.41,0
2023-02-24,P0003,East,Groceries,Sunny,250,46.6,0
2023-02-24,P0004,West,Electronics,Sunny,295,47.67,0
2023-02-24,P0005,South,Clothing,Sunny,198,88.2,1
2023-02-24,P0006,South,Clothing,Sunny,176,24.02,0
2023-02-24,P0007,West,Toys,Cloudy,31,31.95,0
2023-02-24,P0008,South,Clothing,Sunny,373,53.81,0
2023-02-24,P0009,West,Toys,Sunny,368,51.22,1
2023-02-24,P0010,East,Clothing,Sunny,37,13.18,1
2023-02-24,P0011,West,Clothing,Rainy,121,59.18,1
2023-02-24,P0012,West,Furniture,Cloudy,77,94.49,0
2023-02-24,P0013,South,Furniture,Snowy,70,56.53,0
2023-02-24,P0014,South,Toys,Cloudy,116,44.07,0
2023-02-24,P0015,East,Furniture,Cloudy,354,42.57,1
2023-02-24,P0016,South,Clothing,Snowy,18,39.13,0
2023-02-24,P0017,North,Toys,Snowy,80,58.78,0
2023-02-24,P0018,East,Clothing,Rainy,73,79.21,1
2023-02-24,P0019,East,Groceries,Snowy,216,95.22,0
2023-02-24,P0020,West,Electronics,Sunny,42,58.79,1
2023-02-24,P0001,South,Toys,Rainy,120,40.86,1
2023-02-24,P0002,South,Clothing,Rainy,109,19.56,1
2023-02-24,P0003,South,Furniture,Rainy,160,79.68,0
2023-02-24,P0004,East,Furniture,Sunny,191,24.42,1
2023-02-24,P0005,North,Toys,Sunny,110,58.83,1
2023-02-24,P0006,South,Furniture,Snowy,186,29.36,1
2023-02-24,P0007,East,Furniture,Sunny,234,52.04,0
2023-02-24,P0008,West,Furniture,Sunny,88,38.93,1
2023-02-24,P0009,West,Groceries,Cloudy,92,94.86,0
2023-02-24,P0010,North,Clothing,Cloudy,295,31.1,0
2023-02-24,P0011,North,Furniture,Sunny,42,55.08,1
2023-02-24,P0012,North,Electronics,Cloudy,200,88.55,0
2023-02-24,P0013,East,Toys,Snowy,188,84.04,1
2023-02-24,P0014,South,Groceries,Snowy,165,41.41,1
2023-02-24,P0015,West,Toys,Rainy,21,77.37,0
2023-02-24,P0016,North,Furniture,Rainy,95,66.48,0
2023-02-24,P0017,North,Toys,Cloudy,187,40.88,1
2023-02-24,P0018,East,Furniture,Rainy,48,67.48,1
2023-02-24,P0019,South,Furniture,Snowy,277,96.45,0
2023-02-24,P0020,East,Groceries,Cloudy,103,62.17,0
2023-02-24,P0001,East,Clothing,Sunny,31,36.1,0
2023-02-24,P0002,East,Clothing,Sunny,272,20.8,0
2023-02-24,P0003,North,Toys,Sunny,121,93.78,1
2023-02-24,P0004,West,Electronics,Sunny,77,28.58,0
2023-02-24,P0005,North,Groceries,Rainy,103,13.56,1
2023-02-24,P0006,South,Electronics,Sunny,140,35.31,1
2023-02-24,P0007,South,Clothing,Rainy,118,34.7,0
2023-02-24,P0008,East,Furniture,Sunny,7,48.84,0
2023-02-24,P0009,South,Toys,Rainy,11,10.15,0
2023-02-24,P0010,North,Furniture,Snowy,233,93.47,0
2023-02-24,P0011,North,Furniture,Snowy,342,34.7,0
2023-02-24,P0012,South,Groceries,Rainy,273,17.62,1
2023-02-24,P0013,South,Groceries,Cloudy,106,60.63,1
2023-02-24,P0014,West,Clothing,Snowy,121,39.89,0
2023-02-24,P0015,West,Groceries,Snowy,229,40.07,0
2023-02-24,P0016,West,Groceries,Cloudy,65,89.17,0
2023-02-24,P0017,East,Clothing,Cloudy,48,33.85,0
2023-02-24,P0018,East,Electronics,Cloudy,134,37.48,0
2023-02-24,P0019,East,Groceries,Sunny,397,36.53,0
2023-02-24,P0020,South,Clothing,Sunny,22,14.09,1
2023-02-24,P0001,East,Electronics,Rainy,175,27.63,0
2023-02-24,P0002,South,Toys,Snowy,228,31.06,0
2023-02-24,P0003,North,Electronics,Cloudy,177,61.47,0
2023-02-24,P0004,East,Furniture,Cloudy,58,92.05,1
2023-02-24,P0005,East,Furniture,Sunny,246,16.38,0
2023-02-24,P0006,West,Furniture,Snowy,17,61.73,0
2023-02-24,P0007,North,Electronics,Cloudy,174,39.31,0
2023-02-24,P0008,West,Groceries,Cloudy,207,11.59,0
2023-02-24,P0009,South,Clothing,Rainy,17,87.8,1
2023-02-24,P0010,South,Furniture,Cloudy,111,27.19,0
2023-02-24,P0011,East,Furniture,Rainy,281,76.26,0
2023-02-24,P0012,West,Electronics,Snowy,133,92.12,0
2023-02-24,P0013,South,Groceries,Rainy,205,89.42,0
2023-02-24,P0014,North,Groceries,Rainy,3,60.82,1
2023-02-24,P0015,East,Groceries,Snowy,171,96.27,1
2023-02-24,P0016,North,Electronics,Sunny,123,29.19,0
2023-02-24,P0017,South,Furniture,Cloudy,272,22.59,0
2023-02-24,P0018,North,Groceries,Snowy,117,53.58,1
2023-02-24,P0019,East,Toys,Rainy,157,56.95,0
2023-02-24,P0020,East,Groceries,Sunny,310,97.72,1
2023-02-25,P0001,West,Electronics,Rainy,82,88.58,1
2023-02-25,P0002,South,Groceries,Rainy,49,48.6,1
2023-02-25,P0003,South,Groceries,Rainy,100,36.51,1
2023-02-25,P0004,West,Electronics,Snowy,62,17.67,1
2023-02-25,P0005,West,Furniture,Sunny,339,72.61,0
2023-02-25,P0006,East,Clothing,Cloudy,271,61.87,1
2023-02-25,P0007,West,Clothing,Cloudy,18,59.44,0
2023-02-25,P0008,North,Toys,Cloudy,287,58.23,0
2023-02-25,P0009,East,Toys,Rainy,41,61.45,1
2023-02-25,P0010,West,Furniture,Snowy,11,33.53,0
2023-02-25,P0011,East,Toys,Snowy,147,15.84,0
2023-02-25,P0012,North,Clothing,Snowy,22,91.87,1
2023-02-25,P0013,North,Groceries,Sunny,263,38.08,0
2023-02-25,P0014,North,Furniture,Snowy,51,81.59,0
2023-02-25,P0015,West,Toys,Snowy,61,46.48,1
2023-02-25,P0016,North,Electronics,Snowy,51,90.49,0
2023-02-25,P0017,East,Electronics,Sunny,206,65.03,1
2023-02-25,P0018,South,Clothing,Cloudy,21,52.53,0
2023-02-25,P0019,East,Toys,Sunny,441,92.2,0
2023-02-25,P0020,West,Groceries,Rainy,86,35.41,0
2023-02-25,P0001,North,Clothing,Snowy,141,65.43,0
2023-02-25,P0002,West,Toys,Snowy,423,71.3,1
2023-02-25,P0003,North,Furniture,Sunny,13,12.11,1
2023-02-25,P0004,West,Groceries,Sunny,238,30.28,0
2023-02-25,P0005,North,Toys,Cloudy,26,31.15,0
2023-02-25,P0006,South,Toys,Sunny,13,99.27,0
2023-02-25,P0007,North,Electronics,Cloudy,65,35.35,0
2023-02-25,P0008,East,Clothing,Cloudy,213,62.92,0
2023-02-25,P0009,East,Furniture,Cloudy,117,11.27,1
2023-02-25,P0010,West,Toys,Rainy,71,69.76,0
2023-02-25,P0011,East,Clothing,Snowy,14,89.71,1
2023-02-25,P0012,South,Furniture,Snowy,133,12.44,0
2023-02-25,P0013,West,Toys,Rainy,59,35.59,1
2023-02-25,P0014,North,Clothing,Rainy,163,26.03,1
2023-02-25,P0015,West,Toys,Snowy,58,24.95,0
2023-02-25,P0016,South,Furniture,Snowy,25,21.93,0
2023-02-25,P0017,North,Groceries,Rainy,411,29.45,0
2023-02-25,P0018,North,Groceries,Cloudy,295,15.83,1
2023-02-25,P0019,North,Toys,Snowy,167,90.28,1
2023-02-25,P0020,East,Electronics,Rainy,298,99.57,1
2023-02-25,P0001,South,Furniture,Cloudy,58,67.8,1
2023-02-25,P0002,South,Toys,Sunny,130,28.9,0
2023-02-25,P0003,North,Furniture,Rainy,430,88.0,1
2023-02-25,P0004,North,Furniture,Rainy,309,71.03,0
2023-02-25,P0005,West,Groceries,Rainy,189,52.59,1
2023-02-25,P0006,East,Groceries,Cloudy,2,84.25,0
2023-02-25,P0007,South,Furniture,Sunny,20,98.17,0
2023-02-25,P0008,West,Groceries,Cloudy,163,11.91,0
2023-02-25,P0009,East,Clothing,Snowy,5,12.42,1
2023-02-25,P0010,South,Electronics,Snowy,309,59.92,0
2023-02-25,P0011,East,Clothing,Cloudy,104,11.57,0
2023-02-25,P0012,East,Electronics,Cloudy,9,41.38,1
2023-02-25,P0013,East,Electronics,Snowy,157,78.41,0
2023-02-25,P0014,North,Groceries,Rainy,64,28.89,0
2023-02-25,P0015,West,Clothing,Cloudy,120,40.82,1
2023-02-25,P0016,East,Furniture,Cloudy,22,80.65,0
2023-02-25,P0017,East,Clothing,Sunny,414,66.56,0
2023-02-25,P0018,East,Toys,Snowy,21,27.98,1
2023-02-25,P0019,East,Electronics,Snowy,386,45.04,1
2023-02-25,P0020,South,Groceries,Snowy,63,62.6,1
2023-02-25,P0001,North,Furniture,Cloudy,37,91.3,1
2023-02-25,P0002,East,Toys,Cloudy,177,44.1,0
2023-02-25,P0003,East,Clothing,Sunny,69,48.39,0
2023-02-25,P0004,West,Groceries,Snowy,221,34.7,1
2023-02-25,P0005,South,Toys,Cloudy,13,27.49,1
2023-02-25,P0006,North,Electronics,Sunny,283,52.78,0
2023-02-25,P0007,North,Toys,Rainy,1,38.11,0
2023-02-25,P0008,South,Electronics,Snowy,228,53.53,0
2023-02-25,P0009,South,Electronics,Snowy,167,54.67,1
2023-02-25,P0010,North,Groceries,Rainy,86,59.64,0
2023-02-25,P0011,North,Furniture,Snowy,5,32.42,0
2023-02-25,P0012,East,Electronics,Snowy,29,46.86,1
2023-02-25,P0013,West,Electronics,Sunny,2,50.27,0
2023-02-25,P0014,West,Toys,Cloudy,233,69.41,1
2023-02-25,P0015,West,Toys,Snowy,51,48.77,0
2023-02-25,P0016,North,Toys,Cloudy,263,98.15,1
2023-02-25,P0017,West,Groceries,Snowy,168,48.79,0
2023-02-25,P0018,West,Groceries,Cloudy,57,57.87,0
2023-02-25,P0019,South,Clothing,Rainy,56,32.52,0
2023-02-25,P0020,West,Clothing,Snowy,58,53.25,1
2023-02-25,P0001,West,Groceries,Cloudy,318,23.22,0
2023-02-25,P0002,South,Electronics,Rainy,95,38.77,0
2023-02-25,P0003,South,Electronics,Sunny,19,46.49,0
2023-02-25,P0004,East,Clothing,Cloudy,55,94.65,1
2023-02-25,P0005,West,Furniture,Snowy,193,73.8,0
2023-02-25,P0006,East,Groceries,Sunny,51,57.33,1
2023-02-25,P0007,South,Groceries,Cloudy,39,61.53,1
2023-02-25,P0008,South,Electronics,Sunny,34,99.11,0
2023-02-25,P0009,South,Toys,Snowy,52,65.01,1
2023-02-25,P0010,East,Electronics,Sunny,62,66.85,1
2023-02-25,P0011,East,Electronics,Sunny,221,27.16,1
2023-02-25,P0012,West,Groceries,Rainy,58,80.8,0
2023-02-25,P0013,North,Groceries,Cloudy,132,16.11,1
2023-02-25,P0014,East,Electronics,Rainy,239,40.48,0
2023-02-25,P0015,West,Groceries,Sunny,83,14.25,1
2023-02-25,P0016,North,Electronics,Sunny,123,50.15,0
2023-02-25,P0017,North,Clothing,Cloudy,257,10.63,0
2023-02-25,P0018,West,Groceries,Sunny,20,95.14,0
2023-02-25,P0019,North,Groceries,Sunny,28,17.18,0
2023-02-25,P0020,West,Groceries,Cloudy,196,97.06,1
2023-02-26,P0001,North,Toys,Cloudy,247,89.52,1
2023-02-26,P0002,South,Electronics,Snowy,254,15.94,0
2023-02-26,P0003,North,Furniture,Sunny,226,23.86,1
2023-02-26,P0004,West,Electronics,Rainy,30,69.11,1
2023-02-26,P0005,North,Groceries,Snowy,112,96.65,1
2023-02-26,P0006,South,Electronics,Snowy,52,29.56,0
2023-02-26,P0007,South,Groceries,Cloudy,101,64.55,0
2023-02-26,P0008,West,Clothing,Sunny,343,83.95,0
2023-02-26,P0009,East,Clothing,Sunny,69,12.43,0
2023-02-26,P0010,North,Electronics,Cloudy,181,80.6,1
2023-02-26,P0011,East,Furniture,Snowy,56,57.0,0
2023-02-26,P0012,East,Electronics,Sunny,206,11.27,0
2023-02-26,P0013,West,Furniture,Sunny,377,94.49,0
2023-02-26,P0014,West,Furniture,Cloudy,436,21.65,1
2023-02-26,P0015,East,Clothing,Snowy,1,46.82,1
2023-02-26,P0016,East,Electronics,Cloudy,7,76.67,0
2023-02-26,P0017,West,Furniture,Sunny,15,15.94,1
2023-02-26,P0018,North,Electronics,Sunny,143,13.17,0
2023-02-26,P0019,South,Electronics,Rainy,244,93.34,1
2023-02-26,P0020,North,Electronics,Rainy,16,96.14,1
2023-02-26,P0001,North,Groceries,Cloudy,33,68.91,1
2023-02-26,P0002,East,Clothing,Rainy,75,98.87,1
2023-02-26,P0003,West,Toys,Snowy,135,65.57,1
2023-02-26,P0004,West,Furniture,Snowy,7,40.06,0
2023-02-26,P0005,West,Toys,Rainy,46,47.68,0
2023-02-26,P0006,North,Furniture,Sunny,38,87.66,0
2023-02-26,P0007,South,Furniture,Cloudy,25,58.29,0
2023-02-26,P0008,North,Groceries,Rainy,271,81.03,1
2023-02-26,P0009,East,Toys,Rainy,74,23.08,1
2023-02-26,P0010,East,Electronics,Snowy,65,41.15,0
2023-02-26,P0011,North,Clothing,Cloudy,227,14.15,0
2023-02-26,P0012,East,Electronics,Snowy,54,73.73,1
2023-02-26,P0013,East,Toys,Cloudy,33,80.65,1
2023-02-26,P0014,West,Toys,Sunny,38,49.73,1
2023-02-26,P0015,South,Furniture,Cloudy,272,99.21,0
2023-02-26,P0016,North,Electronics,Sunny,245,19.8,1
2023-02-26,P0017,East,Toys,Sunny,99,60.96,0
2023-02-26,P0018,South,Clothing,Snowy,197,81.62,0
2023-02-26,P0019,South,Toys,Snowy,114,18.14,0
2023-02-26,P0020,North,Electronics,Rainy,7,82.93,0
2023-02-26,P0001,North,Clothing,Sunny,325,28.36,0
2023-02-26,P0002,South,Clothing,Rainy,221,55.52,0
2023-02-26,P0003,South,Groceries,Snowy,31,44.08,1
2023-02-26,P0004,South,Toys,Sunny,155,66.38,1
2023-02-26,P0005,East,Toys,Snowy,8,22.1,0
2023-02-26,P0006,East,Electronics,Snowy,266,82.3,1
2023-02-26,P0007,North,Toys,Cloudy,262,19.77,1
2023-02-26,P0008,West,Toys,Snowy,190,54.31,1
2023-02-26,P0009,North,Groceries,Sunny,30,18.66,1
2023-02-26,P0010,South,Furniture,Snowy,239,33.72,1
2023-02-26,P0011,West,Toys,Sunny,316,52.63,0
2023-02-26,P0012,East,Groceries,Snowy,133,73.73,1
2023-02-26,P0013,East,Toys,Rainy,114,79.72,1
2023-02-26,P0014,North,Toys,Rainy,340,87.58,1
2023-02-26,P0015,West,Groceries,Cloudy,3,42.94,0
2023-02-26,P0016,North,Toys,Snowy,108,70.08,1
2023-02-26,P0017,West,Groceries,Snowy,36,57.05,0
2023-02-26,P0018,West,Furniture,Cloudy,203,75.92,1
2023-02-26,P0019,East,Toys,Rainy,209,15.92,1
2023-02-26,P0020,West,Groceries,Rainy,198,71.89,1
2023-02-26,P0001,South,Clothing,Rainy,11,57.76,0
2023-02-26,P0002,South,Clothing,Cloudy,20,59.49,0
2023-02-26,P0003,North,Clothing,Cloudy,113,95.25,0
2023-02-26,P0004,West,Toys,Rainy,350,19.55,1
2023-02-26,P0005,East,Toys,Sunny,133,61.81,1
2023-02-26,P0006,East,Groceries,Snowy,86,20.68,0
2023-02-26,P0007,North,Clothing,Sunny,39,32.71,0
2023-02-26,P0008,West,Groceries,Rainy,13,13.64,0
2023-02-26,P0009,South,Clothing,Snowy,125,16.6,0
2023-02-26,P0010,South,Groceries,Cloudy,184,39.33,0
2023-02-26,P0011,South,Electronics,Snowy,44,41.26,1
2023-02-26,P0012,East,Furniture,Snowy,187,38.52,1
2023-02-26,P0013,West,Groceries,Rainy,80,68.72,1
2023-02-26,P0014,South,Groceries,Snowy,110,64.82,1
2023-02-26,P0015,South,Furniture,Rainy,67,32.9,0
2023-02-26,P0016,East,Toys,Rainy,60,38.79,1
2023-02-26,P0017,South,Groceries,Snowy,19,77.81,0
2023-02-26,P0018,West,Electronics,Cloudy,24,22.78,0
2023-02-26,P0019,South,Clothing,Sunny,327,28.25,0
2023-02-26,P0020,East,Toys,Sunny,99,81.31,1
2023-02-26,P0001,East,Groceries,Rainy,450,88.11,1
2023-02-26,P0002,North,Furniture,Snowy,57,85.27,1
2023-02-26,P0003,East,Clothing,Snowy,15,28.98,1
2023-02-26,P0004,South,Electronics,Sunny,42,10.68,1
2023-02-26,P0005,South,Toys,Cloudy,28,27.78,1
2023-02-26,P0006,East,Toys,Sunny,76,11.38,1
2023-02-26,P0007,East,Furniture,Snowy,62,10.81,1
2023-02-26,P0008,North,Furniture,Cloudy,90,44.77,0
2023-02-26,P0009,West,Electronics,Rainy,15,31.27,0
2023-02-26,P0010,North,Clothing,Cloudy,63,66.05,1
2023-02-26,P0011,West,Toys,Snowy,177,62.83,0
2023-02-26,P0012,East,Electronics,Snowy,68,37.92,1
2023-02-26,P0013,East,Furniture,Sunny,253,18.7,0
2023-02-26,P0014,East,Groceries,Snowy,154,46.28,0
2023-02-26,P0015,East,Electronics,Cloudy,202,80.98,1
2023-02-26,P0016,West,Toys,Cloudy,169,86.72,1
2023-02-26,P0017,North,Clothing,Rainy,108,65.21,0
2023-02-26,P0018,West,Furniture,Rainy,79,11.4,1
2023-02-26,P0019,North,Electronics,Snowy,19,52.34,1
2023-02-26,P0020,South,Clothing,Snowy,63,12.29,0
2023-02-27,P0001,North,Furniture,Cloudy,63,83.93,0
2023-02-27,P0002,South,Groceries,Snowy,262,62.6,1
2023-02-27,P0003,South,Groceries,Cloudy,79,71.65,1
2023-02-27,P0004,South,Furniture,Rainy,77,16.47,0
2023-02-27,P0005,East,Electronics,Sunny,118,21.79,1
2023-02-27,P0006,South,Toys,Snowy,16,67.38,1
2023-02-27,P0007,South,Toys,Sunny,62,75.34,0
2023-02-27,P0008,North,Toys,Cloudy,178,29.29,0
2023-02-27,P0009,East,Furniture,Sunny,76,60.53,0
2023-02-27,P0010,North,Furniture,Cloudy,55,85.16,1
2023-02-27,P0011,East,Toys,Rainy,94,85.65,0
2023-02-27,P0012,West,Toys,Cloudy,212,63.92,0
2023-02-27,P0013,North,Groceries,Snowy,68,86.89,0
2023-02-27,P0014,East,Groceries,Sunny,169,46.38,0
2023-02-27,P0015,South,Furniture,Sunny,318,97.95,1
2023-02-27,P0016,South,Clothing,Rainy,159,66.39,1
2023-02-27,P0017,South,Electronics,Sunny,182,56.36,1
2023-02-27,P0018,East,Clothing,Snowy,19,43.16,0
2023-02-27,P0019,North,Groceries,Snowy,40,52.23,0
2023-02-27,P0020,East,Furniture,Cloudy,38,30.73,1
2023-02-27,P0001,South,Electronics,Snowy,117,41.59,0
2023-02-27,P0002,East,Electronics,Rainy,72,57.72,1
2023-02-27,P0003,West,Toys,Rainy,33,19.8,1
2023-02-27,P0004,North,Clothing,Sunny,9,63.65,1
2023-02-27,P0005,East,Clothing,Rainy,27,69.84,0
2023-02-27,P0006,South,Groceries,Snowy,6,69.07,1
2023-02-27,P0007,North,Toys,Rainy,328,39.16,0
2023-02-27,P0008,East,Groceries,Rainy,35,22.25,1
2023-02-27,P0009,South,Electronics,Snowy,70,22.53,1
2023-02-27,P0010,South,Toys,Rainy,147,62.73,0
2023-02-27,P0011,North,Toys,Rainy,130,74.06,0
2023-02-27,P0012,South,Electronics,Cloudy,71,17.06,0
2023-02-27,P0013,East,Electronics,Cloudy,141,49.37,1
2023-02-27,P0014,North,Furniture,Cloudy,220,14.21,0
2023-02-27,P0015,North,Electronics,Sunny,122,33.29,1
2023-02-27,P0016,North,Furniture,Snowy,121,15.09,0
2023-02-27,P0017,East,Electronics,Sunny,238,13.05,0
2023-02-27,P0018,East,Electronics,Sunny,238,62.44,1
2023-02-27,P0019,East,Clothing,Rainy,259,11.51,0
2023-02-27,P0020,West,Furniture,Rainy,221,57.49,0
2023-02-27,P0001,South,Groceries,Snowy,125,77.31,1
2023-02-27,P0002,North,Groceries,Cloudy,293,21.71,1
2023-02-27,P0003,North,Toys,Rainy,120,31.12,0
2023-02-27,P0004,West,Furniture,Rainy,303,26.38,0
2023-02-27,P0005,East,Toys,Cloudy,37,78.31,1
2023-02-27,P0006,East,Groceries,Cloudy,243,73.58,1
2023-02-27,P0007,South,Electronics,Sunny,33,23.56,0
2023-02-27,P0008,East,Clothing,Cloudy,71,12.26,0
2023-02-27,P0009,South,Electronics,Rainy,58,42.93,0
2023-02-27,P0010,South,Furniture,Rainy,97,39.95,1
2023-02-27,P0011,South,Electronics,Rainy,14,40.89,1
2023-02-27,P0012,East,Toys,Rainy,348,87.05,0
2023-02-27,P0013,West,Furniture,Snowy,172,57.22,0
2023-02-27,P0014,South,Clothing,Sunny,11,94.4,0
2023-02-27,P0015,South,Groceries,Snowy,171,12.89,0
2023-02-27,P0016,East,Electronics,Snowy,6,17.51,1
2023-02-27,P0017,West,Furniture,Sunny,266,24.76,0
2023-02-27,P0018,South,Toys,Snowy,339,11.49,1
2023-02-27,P0019,North,Furniture,Snowy,72,41.33,1
2023-02-27,P0020,East,Electronics,Sunny,42,28.64,0
2023-02-27,P0001,North,Toys,Cloudy,164,69.79,1
2023-02-27,P0002,East,Electronics,Snowy,34,69.95,0
2023-02-27,P0003,North,Furniture,Cloudy,228,22.14,0
2023-02-27,P0004,West,Furniture,Snowy,165,92.04,0
2023-02-27,P0005,East,Toys,Rainy,392,20.78,0
2023-02-27,P0006,East,Electronics,Cloudy,144,41.81,0
2023-02-27,P0007,South,Furniture,Rainy,97,80.55,0
2023-02-27,P0008,East,Electronics,Rainy,163,40.74,1
2023-02-27,P0009,East,Groceries,Rainy,112,30.38,0
2023-02-27,P0010,East,Clothing,Rainy,247,57.56,0
2023-02-27,P0011,North,Toys,Snowy,180,86.66,1
2023-02-27,P0012,North,Electronics,Snowy,41,46.45,1
2023-02-27,P0013,West,Groceries,Rainy,113,45.06,0
2023-02-27,P0014,East,Toys,Rainy,112,67.48,1
2023-02-27,P0015,East,Electronics,Cloudy,381,69.42,0
2023-02-27,P0016,West,Electronics,Sunny,154,10.09,1
2023-02-27,P0017,West,Toys,Rainy,181,29.13,0
2023-02-27,P0018,West,Clothing,Cloudy,46,87.48,1
2023-02-27,P0019,North,Electronics,Cloudy,74,87.62,0
2023-02-27,P0020,West,Furniture,Sunny,105,69.91,1
2023-02-27,P0001,West,Furniture,Sunny,179,73.13,0
2023-02-27,P0002,South,Toys,Rainy,88,63.13,1
2023-02-27,P0003,West,Toys,Rainy,290,83.83,1
2023-02-27,P0004,West,Clothing,Sunny,184,45.3,1
2023-02-27,P0005,West,Clothing,Cloudy,141,88.83,1
2023-02-27,P0006,East,Toys,Snowy,225,14.44,1
2023-02-27,P0007,North,Furniture,Snowy,56,85.83,0
2023-02-27,P0008,South,Toys,Cloudy,116,79.77,1
2023-02-27,P0009,South,Furniture,Sunny,2,21.34,0
2023-02-27,P0010,South,Electronics,Sunny,146,93.51,1
2023-02-27,P0011,South,Electronics,Sunny,71,89.52,0
2023-02-27,P0012,South,Furniture,Sunny,20,54.48,1
2023-02-27,P0013,West,Furniture,Snowy,203,57.8,1
2023-02-27,P0014,North,Groceries,Sunny,68,68.61,0
2023-02-27,P0015,South,Toys,Snowy,194,99.61,0
2023-02-27,P0016,East,Clothing,Cloudy,269,44.49,1
2023-02-27,P0017,South,Clothing,Cloudy,299,47.56,0
2023-02-27,P0018,South,Groceries,Rainy,8,49.43,1
2023-02-27,P0019,South,Clothing,Sunny,77,33.16,0
2023-02-27,P0020,North,Clothing,Rainy,8,60.94,0
2023-02-28,P0001,West,Clothing,Snowy,265,48.07,1
2023-02-28,P0002,East,Toys,Cloudy,30,58.07,1
2023-02-28,P0003,West,Groceries,Snowy,329,94.75,0
2023-02-28,P0004,West,Groceries,Rainy,281,39.75,1
2023-02-28,P0005,South,Clothing,Rainy,250,40.94,1
2023-02-28,P0006,East,Groceries,Cloudy,222,45.25,1
2023-02-28,P0007,West,Groceries,Sunny,329,59.68,1
2023-02-28,P0008,North,Groceries,Rainy,47,33.29,1
2023-02-28,P0009,South,Furniture,Rainy,224,70.92,1
2023-02-28,P0010,South,Clothing,Snowy,157,21.43,1
2023-02-28,P0011,North,Electronics,Rainy,93,25.59,0
2023-02-28,P0012,South,Clothing,Rainy,267,49.23,1
2023-02-28,P0013,West,Clothing,Rainy,91,45.9,0
2023-02-28,P0014,East,Clothing,Sunny,274,61.89,1
2023-02-28,P0015,North,Electronics,Sunny,217,88.14,1
2023-02-28,P0016,West,Electronics,Snowy,77,17.75,1
2023-02-28,P0017,East,Furniture,Sunny,374,19.36,0
2023-02-28,P0018,South,Electronics,Snowy,66,94.78,0
2023-02-28,P0019,North,Clothing,Rainy,164,81.63,1
2023-02-28,P0020,West,Clothing,Rainy,167,97.17,0
2023-02-28,P0001,East,Electronics,Snowy,134,53.01,0
2023-02-28,P0002,North,Toys,Snowy,170,95.28,1
2023-02-28,P0003,South,Clothing,Snowy,67,60.78,0
2023-02-28,P0004,East,Clothing,Rainy,167,53.61,0
2023-02-28,P0005,West,Groceries,Cloudy,8,61.88,1
2023-02-28,P0006,East,Groceries,Rainy,19,93.78,1
2023-02-28,P0007,North,Groceries,Sunny,81,97.77,0
2023-02-28,P0008,South,Toys,Cloudy,3,83.7,1
2023-02-28,P0009,North,Furniture,Sunny,311,50.59,0
